mediSpanDrug,mediSpanDisease
medispan:C2682752,medispan:C0476288
medispan:C2703045,medispan:C0476288
medispan:C2731679,medispan:C0476288
medispan:C2731690,medispan:C0476288
medispan:C2731691,medispan:C0476288
medispan:C2731693,medispan:C0476288
medispan:C2731694,medispan:C0476288
medispan:C2731695,medispan:C0476288
medispan:C2731696,medispan:C0476288
medispan:C2731697,medispan:C0476288
medispan:C2740064,medispan:C0476288
medispan:C2740072,medispan:C0476288
medispan:C2740096,medispan:C0476288
medispan:C2740100,medispan:C0476288
medispan:C2746504,medispan:C0476288
medispan:C2746509,medispan:C0476288
medispan:C2746514,medispan:C0476288
medispan:C0353587,medispan:C0476328
medispan:C0353588,medispan:C0476328
medispan:C0353589,medispan:C0476328
medispan:C0355494,medispan:C0476328
medispan:C0355523,medispan:C0476328
medispan:C0590559,medispan:C0476328
medispan:C0592857,medispan:C0476328
medispan:C0689659,medispan:C0476328
medispan:C0689665,medispan:C0476328
medispan:C0689669,medispan:C0476328
medispan:C0689676,medispan:C0476328
medispan:C0689679,medispan:C0476328
medispan:C0693094,medispan:C0476328
medispan:C0693421,medispan:C0476328
medispan:C0693701,medispan:C0476328
medispan:C0693702,medispan:C0476328
medispan:C0708427,medispan:C0476328
medispan:C0778051,medispan:C0476328
medispan:C0778846,medispan:C0476328
medispan:C0785533,medispan:C0476328
medispan:C0786091,medispan:C0476328
medispan:C0786092,medispan:C0476328
medispan:C0786093,medispan:C0476328
medispan:C0786097,medispan:C0476328
medispan:C0787990,medispan:C0476328
medispan:C0787992,medispan:C0476328
medispan:C0787993,medispan:C0476328
medispan:C0789614,medispan:C0476328
medispan:C0789615,medispan:C0476328
medispan:C0789616,medispan:C0476328
medispan:C0789703,medispan:C0476328
medispan:C0789813,medispan:C0476328
medispan:C0790264,medispan:C0476328
medispan:C0792592,medispan:C0476328
medispan:C0792593,medispan:C0476328
medispan:C0792594,medispan:C0476328
medispan:C0793348,medispan:C0476328
medispan:C0794661,medispan:C0476328
medispan:C0872955,medispan:C0476328
medispan:C0936168,medispan:C0476328
medispan:C0936169,medispan:C0476328
medispan:C0938591,medispan:C0476328
medispan:C0977568,medispan:C0476328
medispan:C0978724,medispan:C0476328
medispan:C0978725,medispan:C0476328
medispan:C0978728,medispan:C0476328
medispan:C0978731,medispan:C0476328
medispan:C0978733,medispan:C0476328
medispan:C0978736,medispan:C0476328
medispan:C0978738,medispan:C0476328
medispan:C0978739,medispan:C0476328
medispan:C0978742,medispan:C0476328
medispan:C0978743,medispan:C0476328
medispan:C0978744,medispan:C0476328
medispan:C0978748,medispan:C0476328
medispan:C0978752,medispan:C0476328
medispan:C0978753,medispan:C0476328
medispan:C0980359,medispan:C0476328
medispan:C0980360,medispan:C0476328
medispan:C0980361,medispan:C0476328
medispan:C0980362,medispan:C0476328
medispan:C0981600,medispan:C0476328
medispan:C0982805,medispan:C0476328
medispan:C0982885,medispan:C0476328
medispan:C0991718,medispan:C0476328
medispan:C0994900,medispan:C0476328
medispan:C1145744,medispan:C0476328
medispan:C1145745,medispan:C0476328
medispan:C1163826,medispan:C0476328
medispan:C1163827,medispan:C0476328
medispan:C1163828,medispan:C0476328
medispan:C1169893,medispan:C0476328
medispan:C1169894,medispan:C0476328
medispan:C1321198,medispan:C0476328
medispan:C1329019,medispan:C0476328
medispan:C1329020,medispan:C0476328
medispan:C1329021,medispan:C0476328
medispan:C1329022,medispan:C0476328
medispan:C1602691,medispan:C0476328
medispan:C1614617,medispan:C0476328
medispan:C1669130,medispan:C0476328
medispan:C1669518,medispan:C0476328
medispan:C1694804,medispan:C0476328
medispan:C1700830,medispan:C0476328
medispan:C1812925,medispan:C0476328
medispan:C1813017,medispan:C0476328
medispan:C1813175,medispan:C0476328
medispan:C2609583,medispan:C0476328
medispan:C2609585,medispan:C0476328
medispan:C2719311,medispan:C0476328
medispan:C2719318,medispan:C0476328
medispan:C2719323,medispan:C0476328
medispan:C2722341,medispan:C0476328
medispan:C2722344,medispan:C0476328
medispan:C2722346,medispan:C0476328
medispan:C2731298,medispan:C0476328
medispan:C2731777,medispan:C0476328
medispan:C2920421,medispan:C0476328
medispan:C2920422,medispan:C0476328
medispan:C0693095,medispan:C0476328
medispan:C0693096,medispan:C0476328
medispan:C0693700,medispan:C0476328
medispan:C0778330,medispan:C0476328
medispan:C0782615,medispan:C0476328
medispan:C0783516,medispan:C0476328
medispan:C0783517,medispan:C0476328
medispan:C0783521,medispan:C0476328
medispan:C0783522,medispan:C0476328
medispan:C0785534,medispan:C0476328
medispan:C0788086,medispan:C0476328
medispan:C0789812,medispan:C0476328
medispan:C0789814,medispan:C0476328
medispan:C0790263,medispan:C0476328
medispan:C0790828,medispan:C0476328
medispan:C0790829,medispan:C0476328
medispan:C0791055,medispan:C0476328
medispan:C0791056,medispan:C0476328
medispan:C0791057,medispan:C0476328
medispan:C0791058,medispan:C0476328
medispan:C0791059,medispan:C0476328
medispan:C0791060,medispan:C0476328
medispan:C0792020,medispan:C0476328
medispan:C0977570,medispan:C0476328
medispan:C0978727,medispan:C0476328
medispan:C0978732,medispan:C0476328
medispan:C0978745,medispan:C0476328
medispan:C0978746,medispan:C0476328
medispan:C0982806,medispan:C0476328
medispan:C1177794,medispan:C0476328
medispan:C1177973,medispan:C0476328
medispan:C1533405,medispan:C0476328
medispan:C1533459,medispan:C0476328
medispan:C1572305,medispan:C0476328
medispan:C1572366,medispan:C0476328
medispan:C1588396,medispan:C0476328
medispan:C1602705,medispan:C0476328
medispan:C1612868,medispan:C0476328
medispan:C1645688,medispan:C0476328
medispan:C1699034,medispan:C0476328
medispan:C1813008,medispan:C0476328
medispan:C1813009,medispan:C0476328
medispan:C2370752,medispan:C0476328
medispan:C2370756,medispan:C0476328
medispan:C2682288,medispan:C0476328
medispan:C2682290,medispan:C0476328
medispan:C2682291,medispan:C0476328
medispan:C2682751,medispan:C0476328
medispan:C2682752,medispan:C0476328
medispan:C0790235,medispan:C0476288
medispan:C0790264,medispan:C0476288
medispan:C0792592,medispan:C0476288
medispan:C0792593,medispan:C0476288
medispan:C0792594,medispan:C0476288
medispan:C0793287,medispan:C0476288
medispan:C0793348,medispan:C0476288
medispan:C0794661,medispan:C0476288
medispan:C0872955,medispan:C0476288
medispan:C0876566,medispan:C0476288
medispan:C0936159,medispan:C0476288
medispan:C0936168,medispan:C0476288
medispan:C0936169,medispan:C0476288
medispan:C0938591,medispan:C0476288
medispan:C0975480,medispan:C0476288
medispan:C0977568,medispan:C0476288
medispan:C0977651,medispan:C0476288
medispan:C0977653,medispan:C0476288
medispan:C0977656,medispan:C0476288
medispan:C0977659,medispan:C0476288
medispan:C0978724,medispan:C0476288
medispan:C0978725,medispan:C0476288
medispan:C0978728,medispan:C0476288
medispan:C0978731,medispan:C0476288
medispan:C0978733,medispan:C0476288
medispan:C0978736,medispan:C0476288
medispan:C0978738,medispan:C0476288
medispan:C0978739,medispan:C0476288
medispan:C0978742,medispan:C0476288
medispan:C0978743,medispan:C0476288
medispan:C0978744,medispan:C0476288
medispan:C0978748,medispan:C0476288
medispan:C0978752,medispan:C0476288
medispan:C0978753,medispan:C0476288
medispan:C0981487,medispan:C0476288
medispan:C0981491,medispan:C0476288
medispan:C0981600,medispan:C0476288
medispan:C0982762,medispan:C0476288
medispan:C0982805,medispan:C0476288
medispan:C0991718,medispan:C0476288
medispan:C0994900,medispan:C0476288
medispan:C1145744,medispan:C0476288
medispan:C1145745,medispan:C0476288
medispan:C1163826,medispan:C0476288
medispan:C1163827,medispan:C0476288
medispan:C1163828,medispan:C0476288
medispan:C1169893,medispan:C0476288
medispan:C1169894,medispan:C0476288
medispan:C1321198,medispan:C0476288
medispan:C1532473,medispan:C0476288
medispan:C1602691,medispan:C0476288
medispan:C1614617,medispan:C0476288
medispan:C1669130,medispan:C0476288
medispan:C1694804,medispan:C0476288
medispan:C1700830,medispan:C0476288
medispan:C1812925,medispan:C0476288
medispan:C1813017,medispan:C0476288
medispan:C1813175,medispan:C0476288
medispan:C2609583,medispan:C0476288
medispan:C2609585,medispan:C0476288
medispan:C2719311,medispan:C0476288
medispan:C2719318,medispan:C0476288
medispan:C2719323,medispan:C0476288
medispan:C2722341,medispan:C0476288
medispan:C2722344,medispan:C0476288
medispan:C2722346,medispan:C0476288
medispan:C2731298,medispan:C0476288
medispan:C2731777,medispan:C0476288
medispan:C2746499,medispan:C0476288
medispan:C2746506,medispan:C0476288
medispan:C2746511,medispan:C0476288
medispan:C2920421,medispan:C0476288
medispan:C2920422,medispan:C0476288
medispan:C0693095,medispan:C0476288
medispan:C0693096,medispan:C0476288
medispan:C0693700,medispan:C0476288
medispan:C0778330,medispan:C0476288
medispan:C0779912,medispan:C0476288
medispan:C0782615,medispan:C0476288
medispan:C0783516,medispan:C0476288
medispan:C0783517,medispan:C0476288
medispan:C0783521,medispan:C0476288
medispan:C0783522,medispan:C0476288
medispan:C0785534,medispan:C0476288
medispan:C0788086,medispan:C0476288
medispan:C0789808,medispan:C0476288
medispan:C0789812,medispan:C0476288
medispan:C0789814,medispan:C0476288
medispan:C0789821,medispan:C0476288
medispan:C0789823,medispan:C0476288
medispan:C0790263,medispan:C0476288
medispan:C0790828,medispan:C0476288
medispan:C0790829,medispan:C0476288
medispan:C0791055,medispan:C0476288
medispan:C0791056,medispan:C0476288
medispan:C0791057,medispan:C0476288
medispan:C0791058,medispan:C0476288
medispan:C0791059,medispan:C0476288
medispan:C0791060,medispan:C0476288
medispan:C0792020,medispan:C0476288
medispan:C0783517,medispan:C0475126
medispan:C0783521,medispan:C0475126
medispan:C0783522,medispan:C0475126
medispan:C0783592,medispan:C0475126
medispan:C0783593,medispan:C0475126
medispan:C0785534,medispan:C0475126
medispan:C0786067,medispan:C0475126
medispan:C0787041,medispan:C0475126
medispan:C0787319,medispan:C0475126
medispan:C0787474,medispan:C0475126
medispan:C0788086,medispan:C0475126
medispan:C0788725,medispan:C0475126
medispan:C0789812,medispan:C0475126
medispan:C0789814,medispan:C0475126
medispan:C0790263,medispan:C0475126
medispan:C0790828,medispan:C0475126
medispan:C0790829,medispan:C0475126
medispan:C0790855,medispan:C0475126
medispan:C0791055,medispan:C0475126
medispan:C0791056,medispan:C0475126
medispan:C0791057,medispan:C0475126
medispan:C0791058,medispan:C0475126
medispan:C0791059,medispan:C0475126
medispan:C0791060,medispan:C0475126
medispan:C0791883,medispan:C0475126
medispan:C0792020,medispan:C0475126
medispan:C0792181,medispan:C0475126
medispan:C0792182,medispan:C0475126
medispan:C0793103,medispan:C0475126
medispan:C0976987,medispan:C0475126
medispan:C0976988,medispan:C0475126
medispan:C0978727,medispan:C0475126
medispan:C0978732,medispan:C0475126
medispan:C0978745,medispan:C0475126
medispan:C0978746,medispan:C0475126
medispan:C0980682,medispan:C0475126
medispan:C0982806,medispan:C0475126
medispan:C1176426,medispan:C0475126
medispan:C1177973,medispan:C0475126
medispan:C1572305,medispan:C0475126
medispan:C1572366,medispan:C0475126
medispan:C1876342,medispan:C0475126
medispan:C2370752,medispan:C0475126
medispan:C2370756,medispan:C0475126
medispan:C2682288,medispan:C0475126
medispan:C2682290,medispan:C0475126
medispan:C2682291,medispan:C0475126
medispan:C2682751,medispan:C0475126
medispan:C2682752,medispan:C0475126
medispan:C2731679,medispan:C0475126
medispan:C2731690,medispan:C0475126
medispan:C2731691,medispan:C0475126
medispan:C2731693,medispan:C0475126
medispan:C2731694,medispan:C0475126
medispan:C2731695,medispan:C0475126
medispan:C2731696,medispan:C0475126
medispan:C2731697,medispan:C0475126
medispan:C0353587,medispan:C0475149
medispan:C0353588,medispan:C0475149
medispan:C0353589,medispan:C0475149
medispan:C0355494,medispan:C0475149
medispan:C0355523,medispan:C0475149
medispan:C0590559,medispan:C0475149
medispan:C0592857,medispan:C0475149
medispan:C0594395,medispan:C0475149
medispan:C0689137,medispan:C0475149
medispan:C0689139,medispan:C0475149
medispan:C0689141,medispan:C0475149
medispan:C0689144,medispan:C0475149
medispan:C0689659,medispan:C0475149
medispan:C0689665,medispan:C0475149
medispan:C0689669,medispan:C0475149
medispan:C0689676,medispan:C0475149
medispan:C0689679,medispan:C0475149
medispan:C0693094,medispan:C0475149
medispan:C0693421,medispan:C0475149
medispan:C0693647,medispan:C0475149
medispan:C0693701,medispan:C0475149
medispan:C0693702,medispan:C0475149
medispan:C0708427,medispan:C0475149
medispan:C0778051,medispan:C0475149
medispan:C0778846,medispan:C0475149
medispan:C0785533,medispan:C0475149
medispan:C0786091,medispan:C0475149
medispan:C0786092,medispan:C0475149
medispan:C0786093,medispan:C0475149
medispan:C0786097,medispan:C0475149
medispan:C0787990,medispan:C0475149
medispan:C0787992,medispan:C0475149
medispan:C0787993,medispan:C0475149
medispan:C0789614,medispan:C0475149
medispan:C0789615,medispan:C0475149
medispan:C0789616,medispan:C0475149
medispan:C0789703,medispan:C0475149
medispan:C0789813,medispan:C0475149
medispan:C0790234,medispan:C0475149
medispan:C0790235,medispan:C0475149
medispan:C0790264,medispan:C0475149
medispan:C0792592,medispan:C0475149
medispan:C0792593,medispan:C0475149
medispan:C2731679,medispan:C0476328
medispan:C2731690,medispan:C0476328
medispan:C2731691,medispan:C0476328
medispan:C2731693,medispan:C0476328
medispan:C2731694,medispan:C0476328
medispan:C2731695,medispan:C0476328
medispan:C2731696,medispan:C0476328
medispan:C2731697,medispan:C0476328
medispan:C0353587,medispan:C0476482
medispan:C0353588,medispan:C0476482
medispan:C0353589,medispan:C0476482
medispan:C0355240,medispan:C0476482
medispan:C0355494,medispan:C0476482
medispan:C0355523,medispan:C0476482
medispan:C0357483,medispan:C0476482
medispan:C0357526,medispan:C0476482
medispan:C0358428,medispan:C0476482
medispan:C0359601,medispan:C0476482
medispan:C0542905,medispan:C0476482
medispan:C0542923,medispan:C0476482
medispan:C0543410,medispan:C0476482
medispan:C0590559,medispan:C0476482
medispan:C0592857,medispan:C0476482
medispan:C0594395,medispan:C0476482
medispan:C0595544,medispan:C0476482
medispan:C0688370,medispan:C0476482
medispan:C0688371,medispan:C0476482
medispan:C0688372,medispan:C0476482
medispan:C0688481,medispan:C0476482
medispan:C0689030,medispan:C0476482
medispan:C0689137,medispan:C0476482
medispan:C0689139,medispan:C0476482
medispan:C0689141,medispan:C0476482
medispan:C0689144,medispan:C0476482
medispan:C0689442,medispan:C0476482
medispan:C0689443,medispan:C0476482
medispan:C0689659,medispan:C0476482
medispan:C0689665,medispan:C0476482
medispan:C0689669,medispan:C0476482
medispan:C0689676,medispan:C0476482
medispan:C0689679,medispan:C0476482
medispan:C0689908,medispan:C0476482
medispan:C0690527,medispan:C0476482
medispan:C0690529,medispan:C0476482
medispan:C0690530,medispan:C0476482
medispan:C0690531,medispan:C0476482
medispan:C0690532,medispan:C0476482
medispan:C0690534,medispan:C0476482
medispan:C0692278,medispan:C0476482
medispan:C0692738,medispan:C0476482
medispan:C0692854,medispan:C0476482
medispan:C0693094,medispan:C0476482
medispan:C0693330,medispan:C0476482
medispan:C0693331,medispan:C0476482
medispan:C0693421,medispan:C0476482
medispan:C0693701,medispan:C0476482
medispan:C0693702,medispan:C0476482
medispan:C0693889,medispan:C0476482
medispan:C0694411,medispan:C0476482
medispan:C0702531,medispan:C0476482
medispan:C0702541,medispan:C0476482
medispan:C0703030,medispan:C0476482
medispan:C0703031,medispan:C0476482
medispan:C0703032,medispan:C0476482
medispan:C0703033,medispan:C0476482
medispan:C0703282,medispan:C0476482
medispan:C0703293,medispan:C0476482
medispan:C0705877,medispan:C0476482
medispan:C0705878,medispan:C0476482
medispan:C0705879,medispan:C0476482
medispan:C0705972,medispan:C0476482
medispan:C0708427,medispan:C0476482
medispan:C0731573,medispan:C0476482
medispan:C0778051,medispan:C0476482
medispan:C0778846,medispan:C0476482
medispan:C0783598,medispan:C0476482
medispan:C0785533,medispan:C0476482
medispan:C0786091,medispan:C0476482
medispan:C0786092,medispan:C0476482
medispan:C0786093,medispan:C0476482
medispan:C0786097,medispan:C0476482
medispan:C0786989,medispan:C0476482
medispan:C0787042,medispan:C0476482
medispan:C0787990,medispan:C0476482
medispan:C0787992,medispan:C0476482
medispan:C0787993,medispan:C0476482
medispan:C0789614,medispan:C0476482
medispan:C0789615,medispan:C0476482
medispan:C0789616,medispan:C0476482
medispan:C0789703,medispan:C0476482
medispan:C0789813,medispan:C0476482
medispan:C0790234,medispan:C0476482
medispan:C0790235,medispan:C0476482
medispan:C0790264,medispan:C0476482
medispan:C0791025,medispan:C0476482
medispan:C0791816,medispan:C0476482
medispan:C0792592,medispan:C0476482
medispan:C0792593,medispan:C0476482
medispan:C0792594,medispan:C0476482
medispan:C0793205,medispan:C0476482
medispan:C0793287,medispan:C0476482
medispan:C0793348,medispan:C0476482
medispan:C0794661,medispan:C0476482
medispan:C0874353,medispan:C0476482
medispan:C0874609,medispan:C0476482
medispan:C0874617,medispan:C0476482
medispan:C0874618,medispan:C0476482
medispan:C0876566,medispan:C0476482
medispan:C0876575,medispan:C0476482
